(1, 2)
(1, 3)
(2, 3)
(4, 5)
(4, 6)
(4, 7)
(4, 8)
(4, 9)
(5, 6)
(5, 8)
(5, 9)
(6, 8)
(6, 9)
(7, 10)
(7, 11)
(8, 9)
(9, 17)
(10, 11)
(10, 12)
(11, 13)
(11, 14)
(11, 15)
(12, 14)
(13, 14)
(13, 15)
(14, 15)
(16, 17)
(16, 18)
(19, 20)
(19, 21)
(19, 22)
(20, 21)
(20, 22)
(21, 22)
(22, 23)
(22, 24)
(22, 25)
(23, 24)
(23, 25)
(24, 25)
(26, 27)
(26, 28)
(26, 29)
(26, 30)
(27, 28)
(27, 29)
(27, 30)
(28, 29)
(28, 30)
(29, 30)
(31, 32)
(31, 33)
(31, 34)
(31, 35)
(31, 36)
(31, 37)
(31, 38)
(31, 39)
(31, 40)
(31, 41)
(31, 42)
(31, 43)
(32, 33)
(32, 34)
(32, 35)
(32, 36)
(32, 37)
(32, 38)
(32, 39)
(32, 41)
(32, 42)
(32, 43)
(32, 44)
(32, 45)
(32, 46)
(32, 47)
(32, 48)
(32, 49)
(32, 50)
(32, 51)
(32, 52)
(32, 53)
(32, 54)
(32, 55)
(32, 56)
(32, 57)
(32, 58)
(32, 67)
(33, 37)
(33, 43)
(33, 48)
(33, 59)
(33, 60)
(34, 35)
(34, 36)
(34, 38)
(34, 39)
(34, 41)
(34, 42)
(34, 43)
(35, 36)
(35, 38)
(35, 39)
(35, 41)
(35, 42)
(35, 43)
(35, 49)
(35, 55)
(35, 67)
(36, 38)
(36, 39)
(36, 41)
(36, 42)
(36, 43)
(36, 61)
(36, 62)
(36, 63)
(37, 43)
(38, 39)
(38, 40)
(38, 41)
(38, 42)
(38, 43)
(38, 44)
(38, 45)
(38, 46)
(38, 47)
(38, 48)
(38, 49)
(39, 41)
(39, 42)
(39, 43)
(40, 68)
(40, 69)
(40, 70)
(41, 42)
(41, 43)
(42, 43)
(42, 64)
(42, 65)
(43, 44)
(43, 45)
(43, 46)
(43, 47)
(43, 48)
(43, 49)
(44, 45)
(44, 46)
(44, 47)
(44, 48)
(44, 49)
(45, 46)
(45, 47)
(45, 48)
(45, 49)
(46, 47)
(46, 48)
(46, 49)
(46, 50)
(47, 48)
(47, 49)
(48, 49)
(48, 50)
(48, 59)
(48, 60)
(51, 52)
(51, 53)
(51, 54)
(51, 55)
(52, 53)
(52, 54)
(52, 55)
(52, 56)
(52, 57)
(52, 58)
(52, 66)
(53, 54)
(53, 55)
(54, 55)
(54, 57)
(54, 66)
(55, 56)
(55, 57)
(55, 58)
(55, 67)
(56, 57)
(56, 58)
(57, 58)
(57, 66)
(59, 60)
(61, 62)
(61, 63)
(62, 63)
(64, 65)
(68, 69)
(68, 70)
(69, 70)
(69, 71)
(69, 72)
(70, 71)
(70, 72)
(71, 72)
(73, 74)
(73, 75)
(73, 76)
(74, 75)
(77, 78)
(77, 79)
(77, 80)
(77, 81)
(77, 82)
(78, 79)
(78, 80)
(78, 81)
(78, 82)
(80, 81)
(80, 82)
(81, 82)
(81, 89)
(83, 84)
(83, 85)
(83, 86)
(84, 86)
(87, 88)
(87, 89)
(87, 90)
(88, 89)
(88, 90)
(89, 90)
(91, 92)
(91, 93)
(91, 94)
(91, 95)
(92, 94)
(94, 97)
(94, 103)
(95, 98)
(95, 99)
(95, 100)
(95, 101)
(96, 97)
(98, 99)
(98, 100)
(98, 101)
(99, 100)
(99, 101)
(99, 102)
(100, 101)
(104, 105)
