(0, 1)
(0, 3)
(2, 3)
(0, 4)
(2, 4)
(2, 5)
(3, 5)
(0, 6)
(5, 6)
(0, 7)
(2, 7)
(5, 7)
(0, 8)
(3, 8)
(5, 8)
(7, 8)
(1, 9)
(3, 9)
(4, 9)
(6, 9)
(7, 9)
(8, 9)
(0, 10)
(2, 10)
(3, 10)
(8, 10)
(9, 10)
(0, 11)
(2, 11)
(5, 11)
(8, 11)
(9, 11)
(10, 11)
(5, 12)
(0, 13)
(5, 13)
(6, 13)
(9, 13)
(5, 14)
(0, 15)
(5, 15)
(9, 15)
(11, 15)
(1, 16)
(0, 17)
(5, 17)
(8, 17)
(0, 18)
(2, 18)
(5, 18)
(8, 18)
(9, 18)
(12, 18)
(4, 19)
(0, 20)
(3, 20)
(5, 20)
(9, 20)
(11, 20)
(18, 20)
(0, 21)
(2, 21)
(9, 21)
(0, 22)
(2, 22)
(8, 22)
(9, 22)
(20, 22)
(0, 23)
(2, 23)
(5, 23)
(9, 23)
(16, 23)
(5, 24)
(0, 25)
(5, 25)
(9, 25)
(0, 26)
(5, 26)
(9, 26)
(0, 27)
(3, 27)
(6, 27)
(8, 27)
(11, 27)
(23, 27)
(25, 27)
(26, 27)
(0, 28)
(5, 28)
(6, 29)
(10, 30)
(11, 30)
(18, 30)
(22, 30)
(31, 32)
(6, 33)
(9, 34)
(6, 35)
(29, 35)
(33, 35)
(9, 36)
(9, 37)
(9, 38)
(26, 38)
(36, 38)
(2, 39)
(3, 39)
(11, 39)
(31, 40)
(6, 41)
(33, 41)
(6, 42)
(29, 42)
(35, 42)
(41, 42)
(0, 43)
(8, 43)
(8, 44)
(9, 45)
(21, 46)
(6, 47)
(42, 47)
