(0, 1)
(3, 4)
(5, 6)
(1, 7)
(2, 9)
(8, 9)
(5, 10)
(6, 10)
(10, 11)
(10, 12)
(11, 12)
(13, 14)
(15, 16)
(12, 17)
(12, 18)
(17, 18)
(12, 19)
(17, 19)
(18, 19)
(19, 20)
(1, 21)
(22, 23)
(24, 25)
(26, 27)
(28, 29)
(30, 31)
(32, 33)
(34, 35)
(9, 36)
(37, 38)
(39, 40)
(41, 42)
(43, 44)
(45, 46)
(47, 48)
(7, 50)
(51, 52)
(5, 54)
(53, 54)
(55, 56)
(5, 57)
(6, 57)
(10, 57)
(53, 57)
(58, 59)
(60, 61)
(62, 63)
(55, 64)
(65, 66)
(28, 67)
(67, 68)
(69, 70)
(71, 72)
(73, 74)
(45, 75)
(46, 75)
(76, 77)
(78, 79)
(41, 80)
(82, 83)
(84, 85)
(86, 87)
(88, 89)
(90, 91)
(92, 93)
(46, 94)
(75, 94)
(71, 95)
(72, 95)
(96, 97)
(98, 99)
(76, 101)
(39, 102)
(40, 102)
(103, 104)
(55, 105)
(55, 106)
(105, 106)
(107, 108)
(109, 110)
(112, 113)
(111, 114)
(114, 115)
(113, 116)
(117, 118)
(22, 119)
(23, 119)
(76, 120)
(121, 122)
(115, 123)
(116, 123)
(124, 125)
(76, 126)
(115, 127)
(123, 127)
(128, 129)
(130, 131)
(30, 132)
(71, 133)
(95, 133)
(55, 134)
(135, 136)
(137, 138)
(139, 140)
(142, 143)
(79, 145)
(144, 145)
(146, 147)
(30, 148)
(132, 148)
(149, 150)
(151, 152)
(41, 153)
(80, 153)
(151, 154)
(155, 156)
(76, 157)
(77, 157)
(126, 157)
(158, 159)
(107, 160)
(74, 162)
(161, 162)
(163, 164)
(165, 166)
(167, 168)
(168, 169)
(170, 171)
(162, 172)
(5, 173)
(6, 173)
(10, 173)
(173, 174)
(84, 176)
(175, 176)
(5, 177)
(19, 178)
(173, 178)
(177, 178)
(179, 180)
(170, 181)
(142, 182)
(107, 183)
(181, 184)
(142, 185)
(186, 187)
(187, 188)
(184, 189)
(190, 191)
(103, 192)
(104, 192)
(177, 193)
(186, 194)
(188, 194)
(170, 195)
(171, 195)
(171, 196)
(189, 196)
(191, 197)
(179, 198)
(55, 199)
(134, 199)
(5, 200)
(173, 200)
(142, 201)
(182, 201)
(193, 202)
(197, 202)
(201, 203)
(28, 204)
(55, 204)
(205, 206)
(207, 208)
(209, 210)
(142, 211)
(182, 211)
(190, 212)
(101, 213)
(205, 214)
(206, 214)
