361	175
451	109
451	400
49	9
49	129
49	337
78	121
78	104
74	353
249	72
249	147
312	412
312	99
312	458
312	120
312	386
46	199
127	33
127	109
127	400
127	148
354	421
354	286
70	261
198	30
198	16
202	262
334	147
334	226
337	49
337	137
55	383
459	349
459	27
459	449
118	59
442	58
442	387
442	83
442	61
119	170
119	320
119	56
44	374
44	266
44	255
108	454
108	319
108	84
142	142
142	440
440	142
440	440
428	99
428	406
428	397
428	149
428	327
428	126
352	216
352	184
352	389
352	172
352	141
352	433
352	173
352	237
352	6
352	89
352	339
352	352
352	5
352	160
5	216
5	184
5	389
5	172
5	141
5	433
5	173
5	237
5	6
5	89
5	339
5	352
5	5
5	160
365	33
379	125
379	358
379	205
457	125
457	358
457	205
359	80
359	35
359	458
271	276
438	57
438	147
438	173
438	436
163	422
54	319
54	84
69	307
298	307
307	69
307	298
307	110
177	437
146	67
146	323
146	111
3	278
293	245
293	190
293	425
350	347
252	109
239	57
239	147
239	173
239	226
71	34
71	180
71	397
181	109
341	225
22	243
22	39
22	416
22	116
265	109
265	214
265	401
265	380
204	53
168	357
168	260
324	294
40	183
203	48
203	316
161	319
161	84
140	226
140	250
107	59
107	133
107	277
107	420
107	138
248	398
248	182
248	208
248	388
110	307
431	141
431	280
431	456
123	193
300	60
300	259
300	147
300	196
300	310
406	428
406	149
280	141
280	51
280	431
408	445
21	60
21	441
155	15
155	236
363	109
397	71
397	428
397	458
267	124
267	458
130	246
367	242
97	256
82	134
358	184
358	313
358	379
358	457
258	92
29	403
230	299
319	54
319	263
319	402
319	134
319	108
319	176
319	234
319	309
319	161
84	54
84	263
84	402
84	134
84	108
84	176
84	234
84	309
84	161
311	171
311	102
353	74
141	352
141	5
141	117
141	431
141	280
389	352
389	5
154	99
236	155
173	352
173	5
173	30
173	16
173	59
173	72
173	88
173	91
173	96
173	147
173	162
173	434
173	239
173	228
173	275
173	210
173	394
173	436
173	446
173	166
173	438
173	342
103	41
458	34
458	180
458	76
458	312
458	99
458	126
458	397
458	200
458	219
458	240
458	267
458	38
458	412
458	317
458	327
458	335
458	359
458	213
458	386
458	393
61	442
357	168
357	282
357	435
102	311
102	447
102	164
390	343
81	197
387	442
11	122
11	212
112	294
254	138
405	235
18	430
320	93
320	119
320	170
320	176
320	56
320	412
320	386
322	179
322	427
60	21
60	34
60	180
60	300
60	234
60	441
381	145
117	109
117	141
117	194
183	40
183	427
183	338
299	230
404	375
404	100
404	150
404	244
404	167
218	109
218	147
452	59
53	204
167	404
167	268
167	375
167	100
66	274
321	241
144	8
144	59
144	138
144	277
137	337
456	431
48	240
48	288
48	203
48	380
48	214
48	316
48	331
147	30
147	16
147	349
147	27
147	444
147	37
147	429
147	57
147	59
147	72
147	88
147	91
147	96
147	109
147	115
147	413
147	239
147	228
147	275
147	334
147	210
147	300
147	292
147	436
147	162
147	173
147	438
147	249
147	250
147	446
147	342
147	218
147	394
113	13
113	447
113	164
330	402
415	36
34	333
34	458
34	34
34	180
34	71
34	60
34	327
34	99
180	333
180	458
180	34
180	180
180	71
180	60
180	327
180	99
325	13
325	423
64	64
64	270
270	64
270	270
302	278
414	50
175	361
210	147
210	173
159	98
159	384
289	73
263	319
263	84
215	109
149	428
149	406
364	262
364	269
364	304
461	135
232	182
232	52
165	303
304	364
201	72
201	446
35	359
420	31
420	133
420	107
420	228
420	229
348	169
348	448
105	206
65	217
65	382
65	24
65	450
374	44
374	374
374	266
266	44
266	374
266	266
106	224
39	22
99	4
99	34
99	180
99	312
99	154
99	372
99	458
99	428
99	120
99	393
93	412
93	320
93	126
93	386
93	398
329	301
399	43
237	352
237	5
237	433
237	87
237	174
237	360
256	410
256	97
384	17
384	129
384	159
384	292
384	430
384	422
174	89
174	237
412	312
412	93
412	458
412	320
412	386
316	48
316	214
316	203
439	296
375	404
375	375
375	100
375	150
375	167
375	279
100	404
100	375
100	100
100	150
100	167
100	279
185	278
136	306
435	282
435	357
315	251
172	352
172	5
172	339
274	66
208	248
195	109
195	400
314	109
150	14
150	375
150	100
150	404
33	365
33	127
290	23
290	157
290	205
423	13
423	14
423	244
423	268
423	325
423	217
423	382
411	426
257	373
272	282
380	12
380	30
380	16
380	48
380	214
380	265
17	207
17	430
17	384
17	454
25	88
25	250
4	99
205	290
205	444
205	37
205	429
205	379
205	457
262	202
262	424
262	364
101	1
101	370
101	152
101	344
101	114
101	455
264	178
286	354
213	458
176	240
176	292
176	309
176	320
176	319
176	84
416	22
318	120
294	112
294	324
403	88
403	29
260	168
260	443
260	132
220	247
220	306
368	392
193	57
193	123
193	199
193	444
193	37
193	429
437	355
437	177
209	19
209	450
209	328
209	291
209	268
209	217
209	382
209	285
209	418
79	339
170	119
170	340
170	56
170	320
373	257
192	356
227	63
227	417
219	458
224	106
224	194
282	272
282	357
282	435
153	7
247	220
335	96
335	458
335	448
63	227
63	148
214	48
214	265
214	380
214	316
135	303
135	461
42	151
349	147
349	115
349	72
349	162
349	459
27	147
27	115
27	72
27	162
27	459
233	86
410	256
422	163
422	384
95	222
164	113
164	102
164	441
164	447
90	120
393	99
393	240
393	386
393	458
409	89
409	433
85	72
114	251
114	114
114	455
114	151
114	101
455	251
455	114
455	455
455	151
455	101
217	19
217	65
217	450
217	24
217	209
217	328
217	291
217	423
382	19
382	65
382	450
382	24
382	209
382	328
382	291
382	423
371	419
385	287
15	155
200	458
30	12
30	147
30	173
30	250
30	380
30	198
30	436
16	12
16	147
16	173
16	250
16	380
16	198
16	436
296	439
115	349
115	27
115	59
115	147
124	267
56	119
56	170
56	320
401	265
222	95
126	93
126	428
126	458
259	300
122	11
122	212
301	329
339	352
339	5
339	2
339	79
339	172
339	396
269	77
269	364
235	405
317	458
444	147
444	303
444	333
444	205
444	193
444	444
444	37
444	429
37	147
37	303
37	333
37	205
37	193
37	444
37	37
37	429
429	147
429	303
429	333
429	205
429	193
429	444
429	37
429	429
418	109
418	450
418	209
418	268
418	310
377	94
377	421
23	157
23	186
23	290
340	170
143	72
143	446
369	109
396	339
91	147
91	288
91	173
91	402
273	281
278	3
278	185
278	302
120	76
120	312
120	99
120	90
120	318
57	193
57	239
57	147
57	398
57	292
57	338
57	438
279	375
279	100
234	60
234	309
234	402
234	319
234	84
449	459
2	339
2	89
86	233
12	366
12	30
12	16
12	229
12	380
73	289
392	368
226	72
226	88
226	140
226	162
226	239
226	334
226	250
226	446
255	44
255	72
231	402
184	352
184	5
184	7
184	351
184	59
184	72
184	109
184	197
184	378
184	460
184	358
157	23
157	290
308	134
75	370
75	152
75	344
432	251
196	300
199	46
199	109
199	193
453	9
216	352
216	5
36	415
338	57
338	183
338	427
295	327
295	297
171	311
104	78
284	223
284	305
336	156
336	276
336	376
211	178
51	280
190	293
332	454
31	8
31	420
31	133
427	183
427	322
427	338
58	442
58	454
125	379
125	457
309	176
309	234
309	319
309	84
245	425
245	293
433	352
433	5
433	89
433	237
433	409
77	269
388	248
121	78
386	312
386	93
386	412
386	320
386	458
386	393
76	120
76	458
7	184
7	153
7	378
10	253
261	70
292	32
292	57
292	147
292	176
292	384
391	395
156	336
14	423
14	150
83	442
413	72
413	88
413	147
94	366
94	377
80	359
131	148
398	57
398	93
398	248
187	28
424	262
370	75
370	101
152	75
152	101
344	75
344	101
160	352
160	5
38	458
246	130
417	227
283	221
283	362
24	65
24	450
24	217
24	382
166	173
241	321
88	25
88	59
88	72
88	413
88	403
88	436
88	226
88	173
88	360
88	394
88	147
436	30
436	16
436	59
436	72
436	88
436	96
436	109
436	147
436	173
436	228
436	250
436	275
436	342
436	438
182	109
182	232
182	248
448	169
448	335
448	348
