(1	,6)
(1	,7)
(1	,9)
(1	,10)
(2	,4)
(2	,7)
(2	,9)
(2	,10)
(3	,4)
(3	,5)
(3	,8)
(3	,9)
(3	,10)
(4	,9)
(4	,10)
(5	,7)
(5	,8)
(5	,9)
(6	,7)
(6	,8)
(6	,9)
(7	,10)
(8	,9)
(9	,10)
(1	,11)
(2	,11)
(3	,11)
(4	,11)
(5	,11)
(6	,11)
(7	,11)
(8	,11)
(9	,11)
(10	,11)
(1	,12)
(2	,12)
(3	,12)
(4	,12)
(5	,12)
(6	,12)
(7	,12)
(9	,12)
(10	,12)
(11	,12)
(2	,13)
(4	,13)
(5	,13)
(6	,13)
(7	,13)
(8	,13)
(9	,13)
(10	,13)
(11	,13)
(12	,13)
(1	,14)
(3	,14)
(4	,14)
(5	,14)
(6	,14)
(7	,14)
(8	,14)
(11	,14)
(12	,14)
(13	,14)
(2	,15)
(3	,15)
(5	,15)
(6	,15)
(7	,15)
(8	,15)
(9	,15)
(12	,15)
(13	,15)
(14	,15)
(1	,16)
(3	,16)
(4	,16)
(5	,16)
(7	,16)
(8	,16)
(11	,16)
(12	,16)
(13	,16)
(14	,16)
(1	,17)
(3	,17)
(4	,17)
(5	,17)
(7	,17)
(8	,17)
(11	,17)
(12	,17)
(14	,17)
(16	,17)
(1	,18)
(6	,18)
(7	,18)
(9	,18)
(12	,18)
(13	,18)
(14	,18)
(15	,18)
(16	,18)
(17	,18)
(2	,19)
(4	,19)
(5	,19)
(7	,19)
(9	,19)
(12	,19)
(13	,19)
(14	,19)
(15	,19)
(16	,19)
(1	,20)
(2	,20)
(3	,20)
(7	,20)
(10	,20)
(11	,20)
(12	,20)
(16	,20)
(17	,20)
(18	,20)
(3	,21)
(5	,21)
(6	,21)
(10	,21)
(12	,21)
(14	,21)
(15	,21)
(17	,21)
(18	,21)
(19	,21)
(2	,22)
(3	,22)
(7	,22)
(11	,22)
(12	,22)
(13	,22)
(14	,22)
(16	,22)
(18	,22)
(20	,22)
(3	,23)
(4	,23)
(5	,23)
(6	,23)
(7	,23)
(10	,23)
(11	,23)
(12	,23)
(15	,23)
(18	,23)
(2	,24)
(3	,24)
(7	,24)
(10	,24)
(12	,24)
(13	,24)
(15	,24)
(18	,24)
(20	,24)
(22	,24)
(2	,25)
(10	,25)
(12	,25)
(13	,25)
(17	,25)
(18	,25)
(20	,25)
(22	,25)
(23	,25)
(24	,25)
(3	,26)
(6	,26)
(7	,26)
(9	,26)
(11	,26)
(12	,26)
(14	,26)
(18	,26)
(19	,26)
(20	,26)
(2	,27)
(6	,27)
(7	,27)
(10	,27)
(11	,27)
(12	,27)
(13	,27)
(16	,27)
(20	,27)
(22	,27)
(1	,28)
(4	,28)
(11	,28)
(12	,28)
(14	,28)
(16	,28)
(19	,28)
(20	,28)
(21	,28)
(23	,28)
(1	,29)
(2	,29)
(10	,29)
(12	,29)
(17	,29)
(18	,29)
(19	,29)
(24	,29)
(25	,29)
(28	,29)
(2	,30)
(4	,30)
(5	,30)
(8	,30)
(10	,30)
(12	,30)
(15	,30)
(16	,30)
(21	,30)
(28	,30)
(1	,31)
(5	,31)
(6	,31)
(9	,31)
(13	,31)
(14	,31)
(15	,31)
(17	,31)
(25	,31)
(30	,31)
(2	,32)
(3	,32)
(7	,32)
(12	,32)
(15	,32)
(20	,32)
(22	,32)
(25	,32)
(28	,32)
(31	,32)
(5	,33)
(6	,33)
(7	,33)
(9	,33)
(12	,33)
(14	,33)
(18	,33)
(20	,33)
(28	,33)
(31	,33)
(3	,34)
(6	,34)
(7	,34)
(8	,34)
(9	,34)
(13	,34)
(14	,34)
(16	,34)
(18	,34)
(30	,34)
(5	,35)
(9	,35)
(10	,35)
(11	,35)
(12	,35)
(17	,35)
(18	,35)
(25	,35)
(26	,35)
(28	,35)
(7	,36)
(13	,36)
(14	,36)
(16	,36)
(18	,36)
(23	,36)
(24	,36)
(27	,36)
(31	,36)
(34	,36)
(6	,37)
(7	,37)
(9	,37)
(12	,37)
(14	,37)
(16	,37)
(18	,37)
(19	,37)
(20	,37)
(24	,37)
(4	,38)
(9	,38)
(16	,38)
(17	,38)
(18	,38)
(21	,38)
(27	,38)
(28	,38)
(35	,38)
(36	,38)
(2	,39)
(3	,39)
(10	,39)
(12	,39)
(18	,39)
(22	,39)
(28	,39)
(29	,39)
(30	,39)
(33	,39)
(3	,40)
(5	,40)
(11	,40)
(12	,40)
(15	,40)
(16	,40)
(18	,40)
(26	,40)
(28	,40)
(34	,40)
(1	,41)
(3	,41)
(8	,41)
(12	,41)
(14	,41)
(22	,41)
(23	,41)
(24	,41)
(25	,41)
(34	,41)
(4	,42)
(7	,42)
(11	,42)
(12	,42)
(13	,42)
(15	,42)
(16	,42)
(24	,42)
(33	,42)
