2046	595
2046	926
2046	970
2046	1176
2046	1290
2046	1653
60	1104
60	1795
60	66
60	1207
60	2
60	185
60	392
60	1951
60	995
60	2025
60	1820
60	1908
60	60
60	772
60	2050
60	2028
60	1441
60	715
60	1625
60	986
60	2033
60	1660
772	1104
772	1795
772	66
772	1207
772	2
772	185
772	392
772	1951
772	995
772	2025
772	1820
772	1908
772	60
772	772
772	2050
772	2028
772	1441
772	715
772	1625
772	986
772	2033
772	1660
1738	1643
946	946
946	626
626	946
626	626
1969	109
1969	117
1969	146
1969	336
1969	366
1969	1118
1969	481
1969	2036
1969	635
1969	689
1969	808
1969	860
1969	5
1969	141
1969	1483
1969	1989
1499	1429
476	389
476	926
2015	1778
516	325
1670	548
1670	719
1670	1182
1670	1054
1670	975
1670	1020
1670	2072
302	1296
1293	1296
1001	503
1001	1160
941	612
941	1321
941	158
941	1742
2112	597
2112	496
2112	962
1649	597
1649	496
1649	962
309	717
146	109
146	117
146	481
146	2083
146	1969
146	689
146	1118
146	336
146	635
146	2036
146	5
146	860
146	2019
146	141
146	808
146	366
146	1769
146	1483
146	1989
852	19
852	44
852	624
852	709
852	1108
852	1843
852	187
1046	915
1195	121
1195	256
1195	310
1195	755
1195	1194
1195	1865
1195	844
1195	893
1195	967
1195	1850
1195	549
1195	1827
1195	1937
1248	191
1248	754
1248	1804
1901	10
1901	688
1901	729
1901	2044
1901	1274
1901	1322
1901	940
1985	954
1985	1216
1985	1431
1985	1566
1978	84
1978	491
1978	1854
1978	90
1978	1876
1978	831
1978	647
1978	1978
1978	938
938	84
938	491
938	1854
938	90
938	1876
938	831
938	647
938	1978
938	938
1735	562
1735	1390
1735	1520
1735	1802
1814	2
1814	185
1814	392
1814	1951
1814	995
1814	2025
1814	1820
1814	1908
1814	1558
1814	1814
1814	296
1814	603
1814	1813
1814	1267
296	2
296	185
296	392
296	1951
296	995
296	2025
296	1820
296	1908
296	1558
296	1814
296	296
296	603
296	1813
296	1267
603	2
603	185
603	392
603	1951
603	995
603	2025
603	1820
603	1908
603	1558
603	1814
603	296
603	603
603	1813
603	1267
1813	2
1813	185
1813	392
1813	1951
1813	995
1813	2025
1813	1820
1813	1908
1813	1558
1813	1814
1813	296
1813	603
1813	1813
1813	1267
677	2
677	185
677	392
677	1951
677	995
677	2025
677	1820
677	1908
677	33
677	212
677	271
677	1984
677	453
677	2031
677	536
677	1868
677	1733
677	1680
677	1577
677	2075
677	693
677	2023
677	2049
677	1478
677	700
677	2042
677	1821
677	1021
677	902
677	1547
677	1705
677	2004
677	2093
1402	161
1402	1366
458	61
458	226
458	325
458	1595
458	954
458	1216
458	1431
458	2038
1769	109
1769	744
1769	114
1769	145
1769	146
1769	191
1769	278
1769	320
1769	1105
1769	423
1769	533
1769	2036
1769	571
1769	687
1769	688
1769	729
1769	2044
1769	764
1769	784
1769	787
1769	1838
1769	828
1769	860
1769	2095
1769	912
1769	5
1769	919
1769	1040
1769	1159
1769	1244
1769	1304
1769	1424
1769	1468
1769	1501
1769	1529
1769	1604
1769	1744
1769	1703
1769	1989
1769	1897
1769	1857
1446	114
1446	208
1446	215
1446	1105
1446	676
1446	687
1446	2053
1446	799
1446	828
1446	1433
1446	1313
1446	1722
2100	1305
1423	1727
1423	83
1423	1635
1423	613
1423	707
1423	230
1423	819
1423	277
1423	1466
1423	1862
1423	1884
1423	1302
1040	1769
394	394
394	1516
1516	394
1516	1516
919	1769
919	1308
1777	1807
1777	118
1777	301
1777	326
1777	357
1777	528
1777	569
1777	1592
1777	2075
1777	693
1777	2023
1777	503
1777	1160
1777	953
1777	192
1777	1760
1777	1173
1777	755
1777	1194
1777	1206
1777	848
1777	1773
1777	1924
1777	1935
1777	1946
1777	1714
1777	1971
1777	1633
1777	1979
1853	1807
1853	118
1853	301
1853	326
1853	357
1853	528
1853	569
1853	1592
1853	2075
1853	693
1853	2023
1853	503
1853	1160
1853	953
1853	192
1853	1760
1853	1173
1853	755
1853	1194
1853	1206
1853	848
1853	1773
1853	1924
1853	1935
1853	1946
1853	1714
1853	1971
1853	1633
1853	1979
1149	253
1149	1149
1149	1782
1149	376
1149	1864
1149	1829
1782	253
1782	1149
1782	1782
1782	376
1782	1864
1782	1829
1809	1663
1809	985
261	317
966	1346
966	1822
959	111
959	169
959	121
959	256
959	832
959	856
959	1730
959	1725
959	1753
959	1932
959	1098
959	1754
562	550
562	1735
562	1390
562	1520
562	1252
562	1802
561	1010
561	1462
1749	338
1749	936
513	2082
513	363
513	1550
513	1156
513	1981
513	1790
513	1836
513	2095
513	1546
513	823
28	356
28	589
28	28
28	1471
28	182
1471	356
1471	589
1471	28
1471	1471
1471	182
182	356
182	589
182	28
182	1471
182	182
1123	1074
1123	2102
421	129
421	1477
421	303
421	438
421	497
421	963
421	964
421	2039
421	2040
1608	236
1608	1532
1608	670
1608	994
1608	238
1608	954
1608	1216
1608	1431
1608	1310
1608	1469
1608	1824
1608	1755
1608	1867
1608	1745
2094	378
2094	913
2094	2011
2094	74
2094	1519
2094	2097
288	896
843	85
843	265
843	773
843	450
843	949
843	912
843	1145
742	136
742	1410
742	2090
742	753
742	1103
1018	255
1018	563
1018	1306
1161	203
1161	499
1161	1009
1161	1861
1161	535
1161	1274
1161	1322
1161	940
1161	1055
1161	29
1161	1067
1161	2138
1161	2119
1161	1697
410	1992
1031	19
1031	624
1031	469
664	102
664	389
664	1136
664	1327
664	1237
664	926
664	690
921	1611
921	678
921	684
921	2114
921	1573
1594	630
1594	832
1594	1753
1594	1932
61	458
61	226
61	954
61	1216
61	1431
787	23
787	802
787	764
787	1769
787	1857
787	881
787	2
787	185
787	392
787	1951
787	995
787	2025
787	1820
787	1908
787	1238
1838	23
1838	802
1838	764
1838	1769
1838	1857
1838	881
1838	2
1838	185
1838	392
