(1	,2)
(1	,3)
(1	,162)
(2	,3)
(3	,92)
(3	,162)
(4	,5)
(4	,6)
(4	,108)
(5	,6)
(5	,7)
(5	,13)
(5	,38)
(5	,89)
(5	,95)
(5	,108)
(5	,115)
(5	,116)
(5	,127)
(5	,131)
(5	,138)
(5	,152)
(5	,178)
(5	,188)
(6	,7)
(6	,13)
(6	,17)
(6	,38)
(6	,63)
(6	,88)
(6	,89)
(6	,91)
(6	,95)
(6	,108)
(6	,115)
(6	,116)
(6	,127)
(6	,131)
(6	,138)
(6	,139)
(6	,152)
(6	,178)
(6	,188)
(7	,13)
(7	,17)
(7	,63)
(7	,88)
(7	,89)
(7	,95)
(7	,122)
(7	,123)
(7	,124)
(7	,127)
(7	,131)
(7	,150)
(7	,152)
(7	,188)
(8	,9)
(8	,12)
(8	,24)
(8	,25)
(8	,27)
(8	,101)
(8	,102)
(8	,137)
(8	,199)
(8	,200)
(10	,11)
(11	,90)
(11	,97)
(11	,205)
(12	,15)
(12	,91)
(12	,101)
(12	,102)
(13	,63)
(13	,75)
(14	,15)
(15	,76)
(15	,79)
(15	,168)
(15	,173)
(15	,186)
(16	,17)
(16	,18)
(16	,34)
(16	,62)
(17	,18)
(17	,34)
(17	,43)
(17	,62)
(17	,64)
(17	,65)
(17	,67)
(17	,95)
(17	,132)
(17	,133)
(17	,143)
(17	,150)
(17	,191)
(18	,34)
(18	,143)
(19	,20)
(19	,47)
(19	,70)
(20	,47)
(20	,70)
(20	,174)
(21	,22)
(21	,161)
(22	,99)
(22	,104)
(22	,105)
(22	,111)
(22	,161)
(22	,180)
(22	,181)
(23	,24)
(24	,40)
(24	,77)
(24	,78)
(24	,112)
(24	,148)
(24	,149)
(24	,153)
(24	,200)
(24	,211)
(24	,225)
(25	,26)
(25	,27)
(26	,27)
(26	,39)
(26	,40)
(26	,149)
(26	,185)
(26	,212)
(27	,103)
(27	,220)
(28	,30)
(28	,207)
(28	,208)
(28	,216)
(28	,221)
(29	,30)
(29	,44)
(29	,45)
(29	,46)
(29	,47)
(29	,50)
(29	,53)
(29	,54)
(29	,87)
(29	,94)
(29	,100)
(29	,117)
(29	,119)
(29	,126)
(29	,128)
(29	,129)
(29	,134)
(29	,135)
(29	,136)
(29	,146)
(29	,157)
(29	,179)
(29	,184)
(29	,187)
(29	,194)
(29	,198)
(30	,207)
(30	,208)
(30	,216)
(30	,221)
(31	,32)
(31	,62)
(32	,62)
(33	,153)
(33	,201)
(35	,47)
(35	,74)
(35	,94)
(35	,114)
(35	,151)
(35	,224)
(36	,76)
(37	,167)
(37	,190)
(37	,213)
(37	,214)
(40	,77)
(40	,112)
(40	,189)
(41	,42)
(42	,61)
(42	,164)
(42	,165)
(43	,62)
(44	,45)
(44	,46)
(44	,47)
(44	,87)
(44	,94)
(45	,46)
(45	,47)
(45	,87)
(45	,94)
(45	,126)
(46	,47)
(46	,87)
(46	,117)
(47	,50)
(47	,53)
(47	,54)
(47	,68)
(47	,69)
(47	,70)
(47	,74)
(47	,87)
(47	,94)
(47	,100)
(47	,117)
(47	,126)
(47	,128)
(47	,129)
(47	,134)
(47	,135)
(47	,136)
(47	,146)
(47	,179)
(47	,192)
(47	,193)
(47	,222)
(47	,224)
(48	,49)
(48	,57)
(48	,66)
(48	,113)
(48	,118)
(48	,141)
(49	,118)
(50	,119)
(50	,157)
(50	,184)
(50	,194)
(51	,52)
(52	,71)
(52	,82)
(52	,99)
(52	,167)
